doc_id,sentence,mtp_words,mtp_type
9405240,"- Vi har allerede lavet en række initiativer for danskerne, der er hårdt ramt, men inflationen forsvinder ikke i morgen, desværre.",hårdt,single_word
9405240,"Så der skal være noget tørt krudt også til næste år, sagde finansminister Nicolai Wammen (S) til TV 2 tirsdag.",tørt krudt,CHUNK
9405240,"Han henviser til sagen om de uberettigede eller manglende varmechecks, som har fyldt i den politiske dagsorden på det seneste.",fyldt,single_word
9405240,"000 husstande havde fået udbetalt checken til at betale høje gasregninger, selv om flere af dem havde skrottet deres gasfyr for længe siden.",høje,single_word
9434102,"Politiet antager, at væsken er afløbsrens, der kan være farligt, oplyser vagtchef René Kortegaard.",oplyser,single_word
9434102,"Det kan skabe en eksplosion, der kan give skader, men det er ikke, fordi det er livsfarligt.",give,single_word
9240183,"På Jobnet, Jobindex og Facebook forsøger vikarbureauer at skaffe ukrainere til rengørings- og landbrugsjobs med lønninger, som ifølge ekspert ville være en lav løn til en ungarbejder",lav,single_word
9240183,"Mens politikerne løfter grænsebommene, og danske virksomheder byder ukrainske krigsflygtninge velkommen ved samlebåndet, står flere vikarbureauer klar i kulissen med job, hvor lønnen er ned til 70 kroner i timen.",kulissen,single_word
9240183,"Mens politikerne løfter grænsebommene, og danske virksomheder byder ukrainske krigsflygtninge velkommen ved samlebåndet, står flere vikarbureauer klar i kulissen med job, hvor lønnen er ned til 70 kroner i timen.",ned,single_word
9240183,"Jobbet, som vikarbureauet Arbejdsudleje rekrutterer til, er et rengøringsarbejde, og lønnen svarer til en timeløn på mellem 70 og 85 kroner før skat.",svarer til,MultiWordExpression
9240183,"Jens Arnholtz, lektor ved Forskningscenter for Arbejdsmarkeds- og Organisationsstudier (FAOS) ved Københavns Universitet, er overrasket over, at krigsflygtninge tilbydes job til så lav en løn.",lav,single_word
9240183,"- Jeg havde troet, med al den debat om solidaritet og støtte til ukrainske flygtninge, at der var en fornemmelse af, at vi også skal behandle dem ordentligt.",støtte,single_word
9240183,"- Jeg havde troet, med al den debat om solidaritet og støtte til ukrainske flygtninge, at der var en fornemmelse af, at vi også skal behandle dem ordentligt.",fornemmelse,single_word
9240183,"Arbejdsudleje oplyser, at de formidler rengøringsjob til en række campingpladser i Jylland og på Fyn.",oplyser,single_word
9240183,"Arbejdsudleje oplyser, at de formidler rengøringsjob til en række campingpladser i Jylland og på Fyn.",række,single_word
9240183,Et nogenlunde tilsvarende tilbud lyder fra firmaet WorkInDK.,lyder,single_word
9240183,"Lektor Jens Arnholtz forklarer, at vi her ser bagsiden ved at åbne arbejdsmarkedet og sidestille krigsflygtninge med andre EU-borgere.",bagsiden,single_word
9240183,"Lektor Jens Arnholtz forklarer, at vi her ser bagsiden ved at åbne arbejdsmarkedet og sidestille krigsflygtninge med andre EU-borgere.",åbne,single_word
9240183,"Lektor Jens Arnholtz forklarer, at vi her ser bagsiden ved at åbne arbejdsmarkedet og sidestille krigsflygtninge med andre EU-borgere.",ser,single_word
9240183,- Så kan virksomhederne jo netop tilbyde lave lønninger.,lave,single_word
9240183,"Selv hvis du er ungarbejder, ville de her lønninger være rimeligt lave, siger han.",lave,single_word
9240183,"Jacob Nielsen Arendt, professor og forsker ved Rockwool Fonden, vil ikke blive overrasket, hvis mange ukrainske flygtninge ender i meget lavtbetalte job inden for eksempelvis rengøring eller landbrug.",lavt,single_word
9240183,"- For en del af ukrainerne er den lave løn lidt højere end det beløb, de får udbetalt fra staten, siger han.",lave,single_word
9240183,"- For en del af ukrainerne er den lave løn lidt højere end det beløb, de får udbetalt fra staten, siger han.",højere,single_word
9240183,"Andreas Kauders, som ejer Arbejdsudleje ApS via et andet selskab, siger til Fagbladet 3F, at han mener, at ukrainske krigsflygtninge ligesom alle andre må tage job, hvor lønnen svarer til evnerne.",til,single_word
9240183,"Andreas Kauders, som ejer Arbejdsudleje ApS via et andet selskab, siger til Fagbladet 3F, at han mener, at ukrainske krigsflygtninge ligesom alle andre må tage job, hvor lønnen svarer til evnerne.",svarer,single_word
9240183,"Andreas Kauders, som ejer Arbejdsudleje ApS via et andet selskab, siger til Fagbladet 3F, at han mener, at ukrainske krigsflygtninge ligesom alle andre må tage job, hvor lønnen svarer til evnerne.",tage,single_word
9240183,Vi sætter ikke lønningerne.,sætter,single_word
9240183,"Han ser ikke noget problem i de lønninger, som selskabet rekrutterer arbejdskraft til.",ser,single_word
9240183,Arbejdstagerne vil altid søge at få de bedste jobs til de højeste lønninger.,højeste,single_word
9160114,Pindsvin skal stoppe Putin,Pindsvin,single_word
9160114,Ukrainsk jernbanestål kastet nu ind i kampen mod russiske kampvogne,kastet,single_word
9160114,"LVIV, UKRAINE (Ekstra Bladet): Ukrainerne satser i stor stil på en 2.",i stor,MultiWordExpression
9160114,"LVIV, UKRAINE (Ekstra Bladet): Ukrainerne satser i stor stil på en 2.",stor stil,MultiWordExpression
9160114,"Ekstra Bladet tog med ud til en produktion af det, som de lokale kalder “tjekkiske pindsvin”.",pindsvin,single_word
9160114,"Han er ansat i en specifik afdeling i jernbanevæsenet, som i stedet for at reparere tog, er begyndt at masseproducere de såkaldte “tjekkiske pindsvin”.",pindsvin,single_word
9160114,"- Da invasionen kom, opstod der et akut behov for at kunne stoppe russiske kampvogne.",kom,single_word
9160114,"På tre dage fik 20 af vores ansatte lavet 80 “pindsvin”, siger Andrey, som er chef for afdelingen, til Ekstra Bladet.",pindsvin,single_word
9160114,"De såkaldte “tjekkiske pindsvin” er stålbarrierer, som er svejset sammen.",pindsvin,single_word
9160114,"Et hold skærer de gamle jernbanespor over, et andet transporterer dem, mens det, mens Ekstra Bladet er på besøg, er en fyr ved navn Maxim, som svejser “pindsvinene” sammen.",pindsvinene,single_word
9160114,Tjekkiske pindsvin blev først brugt i opløbet til 2.,pindsvin,single_word
9160114,Tjekkiske pindsvin blev først brugt i opløbet til 2.,opløbet,single_word
9160114,"Verdenskrig af tjekkerne, men ironisk nok var det Sovjetunionen, som i stor grad gjorde brug af dem.",stor,single_word
9160114,I udkanten af Moskva står der endda et mindesmærke med tre kæmpe “pindsvin”.,pindsvin,single_word
9160114,Nu skal ukrainerne bruge dem i stor stil mod netop truslen fra Moskva.,stor stil,MultiWordExpression
9160114,Nu skal ukrainerne bruge dem i stor stil mod netop truslen fra Moskva.,i stor,MultiWordExpression
9160114,"De er kendt for at være meget effektive i bykrig, hvor man nogle gange kan blokere en vej med et enkelt eller få “pindsvin”.",pindsvin,single_word
9160114,"De er kendt for at være meget effektive i bykrig, hvor man nogle gange kan blokere en vej med et enkelt eller få “pindsvin”.",gange,single_word
9160114,"Det forventes derfor, at de kan gøre en forskel i den kommende - højst sandsynligt meget blodige - kamp om hovedstaden Kiev.",højst,single_word
9160114,"Eftersom der ikke endnu er krig her, hvor vi er, må vi hjælpe så meget som vi kan, og derfor få produceret en masse og sendt “pindsvinene” til Kiev, fortæller Andrey til Ekstra Bladet.",pindsvinene,single_word
9160114,"Selvom ukrainerne har givet russerne overraskende god modstand i krigens første uge, er den ukrainske hær stadig stærkt underlegen.",stærkt,single_word
9160114,"Den russiske krigsmaskine forventes at være i stand til at kunne gøre endnu mere forfærdelige ting ved store byer som Kiev, Kharkiv og Odessa.",ting,single_word
9160114,"Men ukrainerne har indtil videre vist, at de kan forsvare sig godt med forholdsvis få midler - for eksempel de simple og billige stål-pindsvin.",pindsvin,single_word
9332888,Kaos om aftale: Forvirringen er total,Kaos,single_word
9332888,Kaos om aftale: Forvirringen er total,total,single_word
9332888,"Der er stor ueninghed mellem Dansk Metal os SAS om, hvem der er skyld i, at man endnu ikke har fly i luften for at hente strandede feriegæster.",stor,single_word
9332888,"Der er stor ueninghed mellem Dansk Metal os SAS om, hvem der er skyld i, at man endnu ikke har fly i luften for at hente strandede feriegæster.",strandede,single_word
9332888,Kaosset fortsætter for tusindvis af SAS' kunder.,Kaosset,single_word
9332888,"000 bliver dagligt berørt at pilotstrejken, som siden mandag har været en realitet.",berørt,single_word
9332888,"Onsdag eftermiddag lød det så, at der var håb for nogle af de strandede passagerer, som hverken kunne finde hotel eller sad i andre store problemer.",lød,single_word
9332888,"Onsdag eftermiddag lød det så, at der var håb for nogle af de strandede passagerer, som hverken kunne finde hotel eller sad i andre store problemer.",strandede,single_word
9332888,"Onsdag eftermiddag lød det så, at der var håb for nogle af de strandede passagerer, som hverken kunne finde hotel eller sad i andre store problemer.",store,single_word
9332888,"Onsdag eftermiddag lød det så, at der var håb for nogle af de strandede passagerer, som hverken kunne finde hotel eller sad i andre store problemer.",sad,single_word
9332888,Afviser at stå i vejen Onsdag gik 250 flymekanikere nemlig i sympatistrejke med piloterne gennem Dansk Metal.,i vejen,MultiWordExpression
9332888,Afviser at stå i vejen Onsdag gik 250 flymekanikere nemlig i sympatistrejke med piloterne gennem Dansk Metal.,stå i,MultiWordExpression
9332888,"'Dansk Metal har ikke godkendt at tage teknikerne ud af sympatistrejken endnu,' lyder det kortfattet.",lyder,single_word
9332888,"Her fortæller chefforhandler Keld Bækkelund Hansen til Ekstra Bladet: - Man kunne læse alle vegne i går, at SAS mente, at vores strejke ikke betød en skid, fordi deres connect-fly (hvor piloterne ikke er i strejke, red.",alle vegne,MultiWordExpression
9332888,"Her fortæller chefforhandler Keld Bækkelund Hansen til Ekstra Bladet: - Man kunne læse alle vegne i går, at SAS mente, at vores strejke ikke betød en skid, fordi deres connect-fly (hvor piloterne ikke er i strejke, red.",ikke en,CHUNK
9332888,"Her fortæller chefforhandler Keld Bækkelund Hansen til Ekstra Bladet: - Man kunne læse alle vegne i går, at SAS mente, at vores strejke ikke betød en skid, fordi deres connect-fly (hvor piloterne ikke er i strejke, red.",en skid,CHUNK
9332888,") bare kunne flyve, som de ville.",flyve ville,CHUNK
9332888,"- Men jeg svarer hende, at jeg ikke kan forstå, hvorfor hun skriver sådan, når de hele dagen har sagt, at de ikke har behov for vores flymekanikere i pressen.",hele dagen,CHUNK
9332888,"'Med hensyn til flymekanikerne vil vi være indstillet på at klargøre fly, der, efter at I har indgået en aftale med piloterne, udtages til at hente de strandede charterrejsende hjem.",strandede,single_word
9332888,"'Med hensyn til flymekanikerne vil vi være indstillet på at klargøre fly, der, efter at I har indgået en aftale med piloterne, udtages til at hente de strandede charterrejsende hjem.",indstillet,single_word
9332888,"Aftalen om flymekanikernes undtagelse af konflikten forudsætter, at der indgåes en aftale med piloterne om, at de klargjorte fly alene benyttes til at flyve strandede chartergæster hjem.",strandede,single_word
9332888,"Hos SAS fortæller Alexandra Lindgren Kaoukji, at hun ikke gider at bidrage til, at der bliver kastet flere sten mellem parterne.",kastet sten,CHUNK
9332888,"Hun oplyser dog, at hun ikke er enig i Dansk Metals udlægning af den nuværende status.",oplyser,single_word
9332888,"Hun oplyser dog, at hun ikke er enig i Dansk Metals udlægning af den nuværende status.",udlægning,single_word
9332888,"- Vi er i dialog, og vi forsøger at løse dette så hurtigt som muligt, fordi vores førsteprioritet er at hente vores passagerer hjem.",løse,single_word
9264531,Tiger Woods trækker sig fra golfmajor efter skrækrunde,trækker sig,MultiWordExpression
9264531,Tiger Woods trækker sig fra golfmajor efter skrækrunde,skræk,single_word
9264531,Tiger Woods gik tredje runde af PGA Championship i ni slag over par og trak sig efterfølgende fra turneringen,gik af,MultiWordExpression
9264531,Tiger Woods gik tredje runde af PGA Championship i ni slag over par og trak sig efterfølgende fra turneringen,trak sig,MultiWordExpression
9264531,"Der var ikke ret meget, der fungerede for golfikonet Tiger Woods, da han lørdag gik tredje runde af majorturneringen PGA Championship.",gik af,MultiWordExpression
9264531,"Der var ikke ret meget, der fungerede for golfikonet Tiger Woods, da han lørdag gik tredje runde af majorturneringen PGA Championship.",ikonet,single_word
9264531,"Det efterlod amerikaneren i samlet 12 slag over par på en delt sidsteplads blandt de tilbageværende spillere i turneringen, og efterfølgende har Woods besluttet at trække sig.",trække sig,MultiWordExpression
9264531,"Det efterlod amerikaneren i samlet 12 slag over par på en delt sidsteplads blandt de tilbageværende spillere i turneringen, og efterfølgende har Woods besluttet at trække sig.",efterlod,single_word
9264531,Det oplyser arrangørerne natten til søndag dansk tid ifølge nyhedsbureauet AFP.,oplyser,single_word
9264531,"Den 46-årige golflegende har kæmpet med fysikken, siden en meget voldsom trafikulykke i februar 2021 næsten kostede ham det ene ben.",legende,single_word
9264531,"Den 46-årige golflegende har kæmpet med fysikken, siden en meget voldsom trafikulykke i februar 2021 næsten kostede ham det ene ben.",voldsom,single_word
9264531,"Den 46-årige golflegende har kæmpet med fysikken, siden en meget voldsom trafikulykke i februar 2021 næsten kostede ham det ene ben.",kæmpet,single_word
9264531,"Den 46-årige golflegende har kæmpet med fysikken, siden en meget voldsom trafikulykke i februar 2021 næsten kostede ham det ene ben.",kostede,single_word
9264531,"), og så ser vi, hvordan det går, sagde golfstjernen til PGA Tour.",stjernen,single_word
9264531,"), og så ser vi, hvordan det går, sagde golfstjernen til PGA Tour.",går,single_word
9264531,"), og så ser vi, hvordan det går, sagde golfstjernen til PGA Tour.",ser,single_word
9264531,"Woods, der fire gange tidligere har vundet PGA Championship, kom ind i en skrækstime midt på runden lørdag.",stime,single_word
9264531,"Woods, der fire gange tidligere har vundet PGA Championship, kom ind i en skrækstime midt på runden lørdag.",kom,single_word
9264531,"Woods, der fire gange tidligere har vundet PGA Championship, kom ind i en skrækstime midt på runden lørdag.",skræk,single_word
9264531,Men han måtte afgive topplaceringen til den upåagtede chilener Mito Pereira efter at have gået en runde i tre slag over par.,afgive,single_word
9264531,Men han måtte afgive topplaceringen til den upåagtede chilener Mito Pereira efter at have gået en runde i tre slag over par.,gået,single_word
9264531,"Pereira, der fredag klarede sig næstbedst af alle i feltet, fortsatte de fine takter lørdag med en runde i et slag under par.",feltet,single_word
9264531,"Pereira, der fredag klarede sig næstbedst af alle i feltet, fortsatte de fine takter lørdag med en runde i et slag under par.",takter,single_word
9264531,"27-årige Mito Pereira har kun deltaget i en major en gang tidligere i 2019, hvor han dog ikke klarede cuttet ved US Open.",gang,single_word
9264531,"27-årige Mito Pereira har kun deltaget i en major en gang tidligere i 2019, hvor han dog ikke klarede cuttet ved US Open.",cuttet,single_word
9264531,"Golflegenden Phil Mickelson vandt sidste års udgave af PGA Championship, men deltager ikke i den igangværende, som afvikles på Southern Hills Country Clubs bane i Tulsa i den amerikanske delstat Oklahoma.",legenden,single_word
9264531,"Nicolai Højgaard var som eneste dansker på deltagerlisten i PGA Championship, men efter to sløje runder klarede han ikke cuttet fredag.",cuttet,single_word
9264531,"Nicolai Højgaard var som eneste dansker på deltagerlisten i PGA Championship, men efter to sløje runder klarede han ikke cuttet fredag.",sløje,single_word
9354622,"- På et af billederne ligger jeg i sengen og viser lår, og det blev taget ned på grund af nøgenhed.",ned,single_word
9354622,"- På et af billederne ligger jeg i sengen og viser lår, og det blev taget ned på grund af nøgenhed.",taget,single_word
9354622,"Ekstra Bladet har forsøgt at forholde META til kritikken, men de er ikke vendt tilbage på henvendelsen om Kjølsens profil .",vendt tilbage,MultiWordExpression
9523030,"- Vi er lige kommet frem til stedet og er i gang med at rydde op derude, siger Hougesen.",rydde op,MultiWordExpression
9523030,Der er heller ikke umiddelbart nogen tidshorisont på oprydningsarbejdet.,ikke nogen,CHUNK
9178676,"Det oplyser vagtchef Boye Rasmussen fra Midt- og Vestsjællands Politi, der fik anmeldelsen fredag klokken 15.",oplyser,single_word
9249028,"De fleste af de myrdede kvinder og piger under en bandekrig var blevet voldtaget inden, oplyser organisation",oplyser,single_word
9249028,"En bandekrig i den haitianske hovedstad, Port-au-Prince, har ført til over 100 drab.",ført,single_word
9249028,Det oplyser menneskerettighedsorganisationen Det Nationale Netværk for Forsvar af Menneskerettigheder (RNDDH).,oplyser,single_word
9249028,Ifølge organisationen skulle drabene have fundet sted i perioden fra 24.,fundet sted,MultiWordExpression
9249028,"- De fleste af de myrdede kvinder og piger var blevet voldtaget, inden de blev dræbt, oplyser RNDDH.",oplyser,single_word
9249028,Mindst 9000 indbyggere i de ramte kvarterer er flygtet fra deres hjem og har søgt tilflugt hos familiemedlemmer eller midlertidige steder såsom kirker og skoler.,ramte,single_word
9249028,"I fredags lød det fra FN, at organisationen havde fået kendskab til, at mindst 75 personer er blevet dræbt.",lød,single_word
9249028,I flere årtier har bevæbnede bander hærget de fattigste kvarterer i Port-au-Prince.,hærget,single_word
9249028,Men de har på drastisk vis strammet grebet om hovedstaden og landet gennem de seneste år.,strammet grebet,CHUNK
9249028,Det har sendt antallet af mord og bortførelser i vejret.,i vejret,MultiWordExpression
9249028,Det har sendt antallet af mord og bortførelser i vejret.,sendt vejret,CHUNK
9249028,"Generelt har Haiti, der grænser op til Den Dominikanske Republik, i høj grad været plaget af bandekriminalitet, efter at præsident Jovenel Moïse blev likvideret i juli sidste år.",høj,single_word
9249028,Tirsdag er den 29-årige leder blevet tiltalt i forbindelse med bortførelsen af 16 amerikanere og én canadier sidste år.,forbindelse,single_word
9249028,"Bortførelserne fandt sted i Haiti, og alle gidslerne endte med at blive frigivet.",fandt sted,MultiWordExpression
9307123,Polen vrager profil grundet russisk kontrakt,profil,single_word
9307123,Den rutinerede polske forsvarspiller Maciej Rybus skal ikke gøre sig forhåbninger om at blive udtaget til fodboldens VM-slutrunde i Qatar sidst på året.,udtaget,single_word
9307123,Derimod var han - når han ikke var skadet - fast inventar i Polens trup i VM-kvalifikationsturneringen.,fast,single_word
9307123,Derimod var han - når han ikke var skadet - fast inventar i Polens trup i VM-kvalifikationsturneringen.,inventar,single_word
9307123,"Polen er ved VM i gruppe med Argentina, Saudi-Arabien og Mexico.",gruppe,single_word
9230440,"maj markerer befrielsen efter Anden Verdenskrig, bliver det med deltagelse af Ukraines præsident.",markerer,single_word
9230440,"Arrangementerne bliver åbne for alle, der ønsker at deltage.",åbne,single_word
9230440,Arrangementerne står til at vare fra klokken 21 og cirka en halv time frem.,frem,single_word
9230440,Arrangementerne står til at vare fra klokken 21 og cirka en halv time frem.,står,single_word
9230440,"I Aarhus finder arrangementet sted på Bispetorvet, og i København bliver det på Rådhuspladsen.",finder sted,MultiWordExpression
9230440,"I København vil statsminister Mette Frederiksen (S) holde tale i forbindelse med arrangementet, mens udenrigsminister Jeppe Kofod (S) taler i Aarhus.",holde,single_word
9230440,Siden har Zelenskyj i taler opfordret Vesten til at støtte Ukraine og tage afstand fra Rusland.,støtte,single_word
9230440,"maj, vil det ikke være første gang, han taler direkte til Danmark.",gang,single_word
9230440,"maj, vil det ikke være første gang, han taler direkte til Danmark.",direkte,single_word
9230440,"marts var præsidenten direkte igennem til Danmark med en tale, der blev vist på tv på Christiansborg.",igennem,single_word
9230440,"marts var præsidenten direkte igennem til Danmark med en tale, der blev vist på tv på Christiansborg.",direkte,single_word
9230440,"Det sker for at markere befrielsen, da det under den tyske besættelse ikke var tilladt at bruge lys i vinduer.",markere,single_word
9296130,"På onsdag starter Putins årlige økonomiforum, hvor den russiske præsident plejer at skulle vise, hvor godt det går.",går,single_word
9296130,Men i år tør ingen deltage,ingen,single_word
9296130,"I denne uge holdes Putins årlige økonomiforum, Spief, som normalt er spækket med oligarker, store personligheder, fest og farver.",store,single_word
9296130,"I denne uge holdes Putins årlige økonomiforum, Spief, som normalt er spækket med oligarker, store personligheder, fest og farver.",spækket,single_word
9296130,"Men i år er glamouren forsvundet, for der er ikke nogen, der tør ses med russiske præsident i frygt for at blive sanktioneret af Vesten, der allerede har vedtaget i alt seks sanktionspakker mod landet.",ikke nogen,CHUNK
9296130,"- Rejserestriktionerne til Rusland er en praktisk måde at aflyse på uden at brænde broer til Kreml, siger Chris Weafer, administrerende direktør i det russiske selskab Macro-Advisory Ltd.",brænde broer,MultiWordExpression
9296130,"Medbring kontanter Ud over det manglende fremmøde af stjerner og topfolk og de mange aflyste fester har præsident Putin været nødsaget til at bede de gæster, der tør krydse grænsen for at deltage, om at medbringe kontanter.",stjerner,single_word
9296130,"juni, må de kommende dage vise.",vise,single_word
9431685,Det oplyser Dagbladet.,oplyser,single_word
9182666,"18 timer efter at et fly med 132 personer styrtede ned i Kina, oplyser medie, at der ikke er fundet overlevende",oplyser,single_word
9182666,"Det oplyser Kinas statslige tv-station, CCTV, ifølge nyhedsbureauet AP.",oplyser,single_word
9182666,Årsagen til ulykken er stadig en gåde.,gåde,single_word
9182666,"Det er kommet frem, at flyet fra selskabet China Eastern Airlines i løbet af mindre end to minutter pludselig mistede højde, før det styrtede ned nær byen Wuzhou i den bjergrige Guangxi-region i det sydvestlige Kina og brød i brand.",kommet frem,MultiWordExpression
9182666,"Kontakten til flyet gik tabt, 96 sekunder efter at det først begyndte at tabe højde.",tabe,single_word
9182666,"Den amerikanske luftfartsmyndighed, FAA, har tidligere kortlagt, at otte af ti ulykker sker enten få minutter efter takeoff eller få minutter før landing.",kortlagt,single_word
9182666,"3  procent fandt sted i forbindelse med nedstigning før landing, 28 procent lige før landing og 26 procent under landingen.",fandt sted,MultiWordExpression
9182666,"De resterende ulykker skete, kort tid efter at flyene var kommet i luften.",kort,single_word
9182666,China Eastern Airlines har indtil videre suspenderet flyvning med sin flåde af Boeing 737-800.,flåde,single_word
9182666,"Den forrige dødelige ulykke i Kina med et passagerfly fandt ifølge Reuters sted i 2010, da et fly med 96 personer om bord styrtede i dårlig sigtbarhed.",fandt sted,MultiWordExpression
9092280,"Mediepersonligheden Martha Stewart havde vanskeligt ved at skelne fiktionen fra virkelighedens verden, da hun datede Anthony Hopkins i 90'erne",skelne,single_word
9092280,"Og det var så svært for hans celebre ekskæreste, den amerikanske mediepersonlighed Martha Stewart, at skelne mellem fiktionen og virkelighedens verden, at hun dumpede ham, dengang de datede i 90'erne.",svært,single_word
9092280,"Og det var så svært for hans celebre ekskæreste, den amerikanske mediepersonlighed Martha Stewart, at skelne mellem fiktionen og virkelighedens verden, at hun dumpede ham, dengang de datede i 90'erne.",skelne,single_word
9092280,"Og det var så svært for hans celebre ekskæreste, den amerikanske mediepersonlighed Martha Stewart, at skelne mellem fiktionen og virkelighedens verden, at hun dumpede ham, dengang de datede i 90'erne.",dumpede,single_word
9092280,"Så jeg slog op med Anthony, fordi jeg ikke kunne stoppe med at tænke på ham som Hannibal Lecter.",stoppe,single_word
9092280,"Anthony Hopkins' portræt af Hannibal Lecter, som han spillede i 'Ondskabens øjne' fra 1991, 'Hannibal' fra 2001 og i 'The Red Dragon' fra 2002, har været så overbevisende, at rollen indbragte ham en Oscar i 1992.",portræt,single_word
9234985,"Ifølge flere tweets så blev den russiske Generalmajor Simonov Andrey Dmitrievich angiveligt dræbt i angrebet, men det har endnu ikke været muligt at verificere den oplysning.",oplysning,single_word
9234985,"Det er nyhedsbureauet AP, der har verificeret videoen, og de skriver, at det endnu er uklart, hvornår videoen er filmet.",uklart,single_word
9257030,Uduelig Bieber: Til at tude over,Uduelig,single_word
9257030,Uduelig Bieber: Til at tude over,tude,single_word
9257030,Garanti for eufori 1.,Garanti,single_word
9257030,15 Danmarks største band for tiden hedder The Minds of 99.,største,single_word
9257030,"Kvintetten har fået stærke sange nok til at sammensætte en berusende sætliste, og for en stund afløser The Minds of 99 alkohol som Smukfests hovednavn.",stærke,single_word
9257030,"Kvintetten har fået stærke sange nok til at sammensætte en berusende sætliste, og for en stund afløser The Minds of 99 alkohol som Smukfests hovednavn.",berusende,single_word
9257030,"Kvintetten har fået stærke sange nok til at sammensætte en berusende sætliste, og for en stund afløser The Minds of 99 alkohol som Smukfests hovednavn.",hovednavn,single_word
9257030,"30 Smukfest er som bekendt en stor abefest, men betegnelsen får givetvis en dobbeltbetydning, når Gorillaz svinger sig gennem bøgeskoven.",svinger,single_word
9257030,' og 'Dirty Harry' kommer helt ud over rampen.,over rampen,MultiWordExpression
9257030,' og 'Dirty Harry' kommer helt ud over rampen.,ud over,MultiWordExpression
9257030,"Gorilliaz' popularitet er punkteret efter platinpladerne i karrierens start, men det foranderlige projekt fremstår stadig som en munter legeplads for evigt kreative Damon Albarn.",punkteret,single_word
9257030,"Gorilliaz' popularitet er punkteret efter platinpladerne i karrierens start, men det foranderlige projekt fremstår stadig som en munter legeplads for evigt kreative Damon Albarn.",legeplads,single_word
9257030,"30 Kraftwerks banebrydende toner fungerer bare ikke optimalt som livemusik , men selv for nedsat kraft er de altså noget ganske særligt.",kraft,single_word
9257030,45 En af verdens største popstjerner er også en af verdens værste entertainere.,værste,single_word
9257030,45 En af verdens største popstjerner er også en af verdens værste entertainere.,største,single_word
9257030,"Justin Biebers repertoire er så tyndt, at det heller ikke ville blive fedt, hvis han tog sig sammen.",så sammen,CHUNK
9257030,"Justin Biebers repertoire er så tyndt, at det heller ikke ville blive fedt, hvis han tog sig sammen.",tyndt,single_word
9257030,Tøserne kommer til at vræle på stribe.,vræle,single_word
9532671,"Det er prisskiltet på Thalia Pitzners lejlighed på Østerbro, som hun netop har sat til salg.",sat,single_word
9532671,Det oplyser boliga.,oplyser,single_word
9532671,Diamantdronningens ældste datter købte den 118 kvadratmeter store lejlighed i maj måned sidste år til 5.,dronningens,single_word
9532671,"Hvis handlen går igennem til salgsprisen, kan hun på papiret se frem til en gevinst på små 500.",på papiret,MultiWordExpression
9532671,"Hvis handlen går igennem til salgsprisen, kan hun på papiret se frem til en gevinst på små 500.",små,single_word
9532671,Renoveringen af boligen har de seneste uger kunnet følges i TV 2-programmet 'Diamantfamilien'.,følges,single_word
9532671,"I seneste afsnit - der er optaget i sommervarmen - fortalte Thaila Pitzner, at kæresten, som hun flyttede ind i lejligheden sammen med, var ude af billeder.",billeder,single_word
9532671,"Thalia er gået fra sin kæreste, det har sat bondegårdsplanen i bero Thalia Pitzner har dog ikke lagt skjule på, at en lejlighed i byen ikke var drømmen for hende på den lange bane.",den lange,MultiWordExpression
9532671,"Thalia er gået fra sin kæreste, det har sat bondegårdsplanen i bero Thalia Pitzner har dog ikke lagt skjule på, at en lejlighed i byen ikke var drømmen for hende på den lange bane.",lange bane,MultiWordExpression
9532671,"Thalia er gået fra sin kæreste, det har sat bondegårdsplanen i bero Thalia Pitzner har dog ikke lagt skjule på, at en lejlighed i byen ikke var drømmen for hende på den lange bane.",drømmen,single_word
9532671,"Den hesteglade ridepige drømmer om en gård på landet, hvor hun kan have sin heste hos sig.",drømmer,single_word
9532671,"Om det stadig er drømmen, når lejligheden er solgt, vil Thalia Pitzner ikke fortælle til Ekstra Bladet.",drømmen,single_word
9532671,"- Lige nu tester jeg markedet, siger hun kort om lejligheden, der er sat til salg.",kort,single_word
9532671,"- Lige nu tester jeg markedet, siger hun kort om lejligheden, der er sat til salg.",sat,single_word
9205478,"april, men har derimod ikke fundet begrundet mistanke i et omfang, der tillader frihedsberøvelse af den 16-årige.",omfang,single_word
9205478,"Det lille retslokale var fyldt til bristepunktet med de to drenges pårørende, da anklager Rune Rydik læste sigtelserne op tidligere torsdag.",fyldt,single_word
9205478,"Det lille retslokale var fyldt til bristepunktet med de to drenges pårørende, da anklager Rune Rydik læste sigtelserne op tidligere torsdag.",bristepunktet,single_word
9205478,"De to unge drenge er begge sigtet efter paragraf 114c, der drejer sig om at lade sig hverve eller at hverve en eller flere personer til at begå eller fremme terrorhandlinger.",drejer sig,MultiWordExpression
9205478,"De to unge drenge er begge sigtet efter paragraf 114c, der drejer sig om at lade sig hverve eller at hverve en eller flere personer til at begå eller fremme terrorhandlinger.",sig om,MultiWordExpression
9205478,"Han skulle angiveligt have tilsluttet sig gruppen Feuerkrieg Division, der ifølge anklagemyndigheden er en terrororganisation, for derefter at have hvervet den 16-årige.",tilsluttet,single_word
9205478,"Torsdag morgen mødte betjente op på en villavej i en mindre by nær Slagelse, men politiet holder sagens kort tæt til kroppen.",tæt til,MultiWordExpression
9205478,"Torsdag morgen mødte betjente op på en villavej i en mindre by nær Slagelse, men politiet holder sagens kort tæt til kroppen.",kort tæt,MultiWordExpression
