doc_id,tagged_word,Sentence,tag,type
9128946,naturligt,"- Bornholm er jo med i Nato, og hvis man i Nato beslutter at holde øvelser på dansk jord, så er det et naturligt led i det at være medlem af Nato.",MTP,single_word
9210153,ned,"- Det er det nuværende bud, og vi kommer ikke til at byde op, snarere ned, hvis vi skal komme med et nyt bud, siger han til Nordjyske.",MTP,single_word
9240183,ned,"Mens politikerne løfter grænsebommene, og danske virksomheder byder ukrainske krigsflygtninge velkommen ved samlebåndet, står flere vikarbureauer klar i kulissen med job, hvor lønnen er ned til 70 kroner i timen.",MTP,single_word
9354622,ned,"- På et af billederne ligger jeg i sengen og viser lår, og det blev taget ned på grund af nøgenhed.",MTP,single_word
9344447,ned,"Jeg begyndte at træne konsekvent og kom ned på 95 kilo, fortæller hun.",MTP,single_word
9344447,ned,Slået tilbage til nul flere gange Joan Larsen begyndte at gå ned i vægt.,MTP,single_word
9529149,nede,Ifølge nyhedsbureauet AP har der i mindst otte byer søndag været problemer med at holde demonstrationer nede.,MTP,single_word
9280497,nedgang,Efter nedgang i 2020 som følge af coronapandemien viser Hummels nøgletal for 2021 stor fremgang.,MTP,single_word
9128946,nedlagde,"Russerne nedlagde dog forbud, for det var udenlandske soldater, der skulle spille.",MTP,single_word
9417113,nedlagde,"Barcelona-forsvareren nedlagde Plzens Jhon Mosquera, og dommeren pegede på straffesparkspletten og var klar til at vise Christensen det røde kort.",MTP,single_word
9448683,nedsatte,Justitsministeriet har på komiteens anbefaling tiltalt flere af Trumps nærmeste rådgivere for at nægte at samarbejde med den politisk nedsatte komite.,MTP,single_word
9448683,nedskrive,"Ved at nedskrive værdien kunne Trumps forretningsimperium betale markant mindre i ejendomsskatter, skriver avisen.",MTP,single_word
9126957,nedture,"Gatlin kan se tilbage på en lang karriere, der har budt på store triumfer, men også nedture og en status som dopingsynder.",MTP,single_word
9231225,nerve,"Det lykkedes nemlig aldrig for alvor at komme i gang med at barbere Viborgs forspring ned, og derfor mistede kampen en smule nerve i slutfasen.",MTP,single_word
9183086,netværket,"De to er ikke del af LTF-banden, men ved onsdagens retsmøde antydede anklagerne, at de i stedet kan have tilknytning til noget, politiet kalder Kalundborg-netværket.",MTP,single_word
9309149,niveauer,"Der er tale om forhøjede niveauer af såkaldt PFAS, skriver Lemvig Kommune i en pressemeddelelse.",MTP,single_word
9105696,noteret,Venstrebacken Mikkel Hansen er noteret for 48 mål i 7 kampe ved EM inden Danmarks bronzekamp mod Frankrig søndag.,MTP,single_word
9344447,nul,Slået tilbage til nul flere gange Joan Larsen begyndte at gå ned i vægt.,MTP,single_word
9069360,nå,"- Succesen med den mest udfordrende udrulning - solskjoldet - er et utroligt vidnesbyrd om menneskets opfindsomhed og ingeniørfærdigheder, som vil gøre Webb i stand til at nå sine videnskabelige mål, siger Thomas Zurbuchen fra Nasa.",MTP,single_word
9166397,nåede,I 2019 nåede han desuden hele vejen til fjerde runde i Wimbledon.,MTP,single_word
9268656,nåede frem til,"Det åbnede for uanede muligheder for korruption, og den erkendelse nåede FIFA også frem til.",MTP,NonContiguousMWE
9344447,nået,"Alligevel har Joan, der er mor til to, nået sit mål, og nu drømmer hun om at blive professionel bodybuilder",MTP,single_word
9069360,nået,"Det kæmpestore rumteleskop James Webb har tirsdag nået en kritisk milepæl, efter at det 25. december blev sendt på en stor rejse ud i rummet.",MTP,single_word
9069360,når,Kæmpe rumteleskop når kritisk milepæl - folder solskjold ud,MTP,single_word
9298343,nær,"- Og møder de ikke op frivilligt, risikerer de at blive anholdt i nær fremtid.",MTP,single_word
9189461,nær,"For nu kommer vi ikke til at snakke nær så meget om, hvad det var, det danske landshold præsterede i specielt de første 45 minutter i Amsterdam.",MTP,single_word
9193502,nærliggende,Derfor er det for ham nærliggende at tilbyde hjælp i form af gratis husly på nogle af hotellerne.,MTP,single_word
9074978,nærmer sig,Skæbnetimen nærmer sig for tennisstjernen Novak Djokovic i Melbourne.,MTP,ContiguousMWE
9264442,nærmer sig,"I Viborg nærmer kantspilleren Tobias Bech sig kontraktudløb, og det er en spiller, som AGF har et varmt blik til.",MTP,NonContiguousMWE
9183119,nærmere,"Partiets forretningsudvalgsansvarlige, Lisbeth Torfing, betoner, at der er tale om en personsag og vil derfor ikke fortælle nærmere.",MTP,single_word
9429787,nærmere,"Sagen skal undersøges nærmere, og oplysningerne skal endeligt bekræftes, lyder det.",MTP,single_word
9368610,nærmere,Søndag formiddag kan politiets vagtchef ikke udtale sig nærmere om forløbet op til sammenstødet.,MTP,single_word
9300411,nærmest,"De biler, der som regel bliver brugt til vanvidskørsel, er ikke nødvendigvis luksusbiler - nærmest tværtimod.",MTP,single_word
9448683,nærmeste,Justitsministeriet har på komiteens anbefaling tiltalt flere af Trumps nærmeste rådgivere for at nægte at samarbejde med den politisk nedsatte komite.,MTP,single_word
9130831,næste,Således skal politiet med den nye aftale køre VW Passat i minimum de næste syv år.,MTP,single_word
9300411,nøk,"Og igen til november er der en sag, der kan give indtjeningen til statskassen et godt nøk opad.",MTP,single_word
9264442,omdrejningspunktet,"Så enten skal klubben investere i en centerforsvarer, der kan udgøre omdrejningspunktet i et tre-mands forsvar.",MTP,single_word
9205478,omfang,"Retten har siden valgt at fængsle den 15-årige indtil 26. april, men har derimod ikke fundet begrundet mistanke i et omfang, der tillader frihedsberøvelse af den 16-årige.",MTP,single_word
9167351,omgang,"Her deltog Lundvik i en omgang 'sandt eller falsk', hvor han fortalte en sand og en falsk historie fra sit liv.",MTP,single_word
9532265,omsatte,"Mod Iran omsatte England sit overtag til en underholdende 6-2-sejr, mens det kneb gevaldigt med overhovedet at skabe chancer mod USA i et målløst opgør, hvor amerikanerne var farligst.",MTP,single_word
9210153,op,"- Det er det nuværende bud, og vi kommer ikke til at byde op, snarere ned, hvis vi skal komme med et nyt bud, siger han til Nordjyske.",MTP,single_word
9210153,op,"Jammerbugt er stadig sidst i landets næstbedste fodboldrække, men nu er der kun to point op til Esbjerg på den rigtige side af nedrykningsstregen.",MTP,single_word
9344447,op og ned,"Joan Larsen nåede lige at finde den gode rutine, da der igen blev vendt op og ned på hverdagen, da coronapandemien brød ud.",MTP,ContiguousMWE
9300411,opad,"Og igen til november er der en sag, der kan give indtjeningen til statskassen et godt nøk opad.",MTP,single_word
9287614,opfylder,"Det danske stadion opfylder nemlig de krav, som UEFA, det europæiske fodboldforbund, stiller i stadionregulativet for belysning i internationale klub- og landskampe.",MTP,single_word
9074978,opfyldte,"Artiklen fortsætter efter videoen ... Se det ske: Australiens premierminister Scott Morrison siger, at Djokovic bliver sat på det næste fly hjem, hvis ikke hans dokumentation er på plads, 5/1-22 Djokovics advokater argumenterer for, at han af australske myndigheder havde fået tilsagn om, at han opfyldte kravene for indrejse, men søndag lyder det fra regeringen, at en endelig verificering af hans visum først ville ske ved ankomsten.",MTP,single_word
9532265,opgør,"Mod Iran omsatte England sit overtag til en underholdende 6-2-sejr, mens det kneb gevaldigt med overhovedet at skabe chancer mod USA i et målløst opgør, hvor amerikanerne var farligst.",MTP,single_word
9086724,opgør,"Milan havde egentligt rigeligt med chancer til at vinde sit opgør mod Spezia fra den tunge ende af Serie A, men gæsternes målmand Ivan Provedel leverede en pragtindsats.",MTP,single_word
9454859,opgøret,"Midtvejs lød føringen på 54-36, og hjemmeholdet fortsatte med at øge afstanden helt frem til slutningen af opgøret, så der til sidst var 41 point mellem holdene.",MTP,single_word
9367547,opgøret,"Sent i opgøret blev det så 2-0, da Marc Guehi uheldigt dirigerede bolden i eget net.",MTP,single_word
9367547,opgøret,Dermed revancherede han en stor afbrænder tidligere i opgøret.,MTP,single_word
9532265,opgøret,Opgøret var dog meget som holdets tidligere kampe.,MTP,single_word
9367547,opgørets,Den brasilianske angriber Gabriel Martinelli så længe ud til at blive opgørets eneste målscorer.,MTP,single_word
9109649,opholdsgrundlag,"Straffes for lang sagsbehandling Med afgørelsen er Mishtis opholdsgrundlag frafaldet, fordi hun før var tilknyttet sin mors permanente opholdstilladelse, og fordi hun ikke var under 18 år, da SIRI's afgørelse faldt, kan hun heller ikke blive statsborger.",MTP,single_word
9128946,ophøjet,"- Som udgangspunkt tager folk det roligt, der er nogle enkelte som er lidt bekymrede, men langt størstedelen af befolkningen tager dette med ophøjet ro.",MTP,single_word
9216939,oplyse,"Politiet ønskede tidligere lørdag ikke at oplyse, hvor demonstrationen skulle flyttes til, og hvornår den skulle afholdes.",MTP,single_word
9374049,oplyser,"Derudover er 37 'terrorister' blevet neutraliseret, oplyser regeringen ifølge AFP.",MTP,single_word
9305630,oplyser,Det oplyser Nordic Choice Hotels i en pressemeddelelse .,MTP,single_word
9249028,oplyser,Det oplyser menneskerettighedsorganisationen Det Nationale Netværk for Forsvar af Menneskerettigheder (RNDDH).,MTP,single_word
9214940,oplyser,"Anna Seneca oplyser, at hun ikke har yderligere kommentarer, men at hun er sikker på, at alt nok skal blive godt.",MTP,single_word
9182666,oplyser,"18 timer efter at et fly med 132 personer styrtede ned i Kina, oplyser medie, at der ikke er fundet overlevende",MTP,single_word
9374049,oplyser,"Den maliske regering oplyser i en erklæring, at den har mistanke om, at Islamisk Stats vestafrikanske gruppering står bag angrebet.",MTP,single_word
9130831,oplyser,Det oplyser Volkswagen Danmark i en pressemeddelelse.,MTP,single_word
9249028,oplyser,"- De fleste af de myrdede kvinder og piger var blevet voldtaget, inden de blev dræbt, oplyser RNDDH.",MTP,single_word
9167245,oplyser,Det oplyser Sydjyllands Politi på Twitter.,MTP,single_word
9240183,oplyser,"Arbejdsudleje oplyser, at de formidler rengøringsjob til en række campingpladser i Jylland og på Fyn.",MTP,single_word
9532671,oplyser,Det oplyser boliga.dk til Ekstra Bladet.,MTP,single_word
9154369,oplyser,Det oplyser den russiske regerings presseafdeling ifølge det russiske nyhedsbureau Tass.,MTP,single_word
9261229,oplyser,Det oplyser Københavns Vestegns Politi i en pressemeddelelse.,MTP,single_word
9298343,oplyser,"Det er primært skyldnere, der udebliver, oplyser politiet.",MTP,single_word
9243597,oplyser,Det oplyser klubben i en pressemeddelelse.,MTP,single_word
9057768,oplyser,"Retsmødet blev holdt for lukkede døre, og et et eventuelt motiv til, at offeret skulle stikkes, blev behandlet i grundlovsforhørets lukkede del, oplyser anklageren.",MTP,single_word
9374049,oplyser,Det oplyser Malis regering onsdag.,MTP,single_word
9182666,oplyser,"Det oplyser Kinas statslige tv-station, CCTV, ifølge nyhedsbureauet AP.",MTP,single_word
9368610,oplyser,"Det oplyser Sydsjællands og Lolland-Falsters Politi om hændelsen natten til søndag, hvor to biler stødte sammen.",MTP,single_word
9523277,oplyser,"- Man skal dog forvente forsinkelser resten af aftenen, og orientere sig på rejseplanen, oplyser pressevagten til Ekstra Bladet.",MTP,single_word
9404859,oplyser,"Det oplyser en talsmand for den russiske regering til det russiske nyhedsbureau Interfax, skriver nyhedsbureauet Reuters.",MTP,single_word
9523277,oplyser,"DSB's pressevagt oplyser til Ekstra Bladet kl. 21.45, at togtrafikken atter er begyndt at køre igen.",MTP,single_word
9249028,oplyser,"De fleste af de myrdede kvinder og piger under en bandekrig var blevet voldtaget inden, oplyser organisation",MTP,single_word
9434102,oplyser,"Det skriver B.T. Politiet antager, at væsken er afløbsrens, der kan være farligt, oplyser vagtchef René Kortegaard.",MTP,single_word
9264531,oplyser,Det oplyser arrangørerne natten til søndag dansk tid ifølge nyhedsbureauet AFP.,MTP,single_word
9431685,oplyser,Det oplyser Dagbladet.no .,MTP,single_word
9287614,oplyser,"Christian Nørgaard, der er direktør i Copenhagen Lightproduction, som leverer generatorerne, oplyser, at de tilsammen leverer 800 kilowatt, hvilket groft sagt svarer til elforbruget i 'en mindre landsby'.",MTP,single_word
9178676,oplyser,"Det oplyser vagtchef Boye Rasmussen fra Midt- og Vestsjællands Politi, der fik anmeldelsen fredag klokken 15.35.",MTP,single_word
9332888,oplyser,"Hun oplyser dog, at hun ikke er enig i Dansk Metals udlægning af den nuværende status.",MTP,single_word
9300411,oplyser,"Salget af 56 af bilerne har frem til 30. marts indbragt statskassen i alt 2,6 millioner kroner, oplyser Rigspolitiet i svaret.",MTP,single_word
9234985,oplysning,"Ifølge flere tweets så blev den russiske Generalmajor Simonov Andrey Dmitrievich angiveligt dræbt i angrebet, men det har endnu ikke været muligt at verificere den oplysning.",MTP,single_word
9429787,oplysningerne,"Sagen skal undersøges nærmere, og oplysningerne skal endeligt bekræftes, lyder det.",MTP,single_word
9168155,oplysningerne,Oplysningerne er ikke uafhængigt bekræftet.,MTP,single_word
9427810,oplyst,"Der er ikke oplyst, hvad afsløringerne handler om.",MTP,single_word
9183119,oplyste,Det oplyste Enhedslisten først til Aarhus Stiftstidende og bekræfter det nu over for Ekstra Bladet.,MTP,single_word
9523277,oplyste,Det oplyste Fyns Politi på Twitter.,MTP,single_word
9210153,oplyste,"Klubben oplyste ifølge TV 2 Nord, at han var sygemeldt.",MTP,single_word
9243597,oplyste,"26. februar - to dage efter at Rusland invaderede Ukraine - oplyste Abramovich i en pressemeddelelse, at han havde overdraget ledelsen af Chelsea.",MTP,single_word
9206163,oplyste,"Det oplyste Frankrigs landbrugsminister, Julien Denormandie, på et pressemøde efter ministermødet.",MTP,single_word
9160114,opløbet,"Tjekkiske pindsvin blev først brugt i opløbet til 2. Verdenskrig af tjekkerne, men ironisk nok var det Sovjetunionen, som i stor grad gjorde brug af dem.",MTP,single_word
9448683,oppustede,- Donald Trump oppustede sin formue med milliarder.,MTP,single_word
9264442,oprydder,En oprydder er efterlyst på den centrale midtbane.,MTP,single_word
9165073,opskriften,Den nye ekspert Jacob A. Cornett fra DR's kærlighedseksperiment giver her opskriften på det evige parforhold.,MTP,single_word
9189488,optrin,"I tv-studiet hos Kanal 5 ironiserede han og værterne Zak Egholm, Lars Jacobsen og Thomas Gravesen over det besynderlige optrin.",MTP,single_word
9448683,overblik,Læs det fulde overblik her,MTP,single_word
9448683,overblik,Ekstra Bladet giver dig her det fulde overblik over alle efterforskningerne mod den tidligere præsident.,MTP,single_word
9039670,overfladen,"Han fortæller endvidere, at medarbejderne på B.T. har været under stort pres de sidste par uger på grund af det store tillidsbrud til Michael Dyrby, der forsvandt fra overfladen og ikke ville stille op til interview.",MTP,single_word
9210153,overført,"Det vides endnu ikke, om der bliver indgivet en konkursbegæring, om klubben kommer på nye hænder, eller om lønnen bliver overført som lovet.",MTP,single_word
9210153,overleve,Søndagens sejr over Esbjerg har stor betydning for holdets muligheder for at overleve i 1. division.,MTP,single_word
9264442,overlevede,AGF overlevede lige akkurat i Superligaen og står foran markante ændringer denne sommer.,MTP,single_word
9344447,overskud,"Men de motiverer mig også til at være sund, så jeg har overskud til at være nærværende for min familie.",MTP,single_word
9344447,overskud,"Når man er meget tung og har det skidt med sig selv, så har man ikke meget overskud.",MTP,single_word
9344447,overskud,"- Min mand kan mærke, at jeg har mere energi og overskud.",MTP,single_word
9350265,overskud,"Han kører med en kynisme og et overskud, siger Brian Holm.",MTP,single_word
9344447,overskud,"Joans bedste råd til vægttab Hendes genfundne overskud er også noget, som hendes nærmeste lægger mærke til.",MTP,single_word
9438171,overskue,Jeg var træt og udmattet og kunne bare ikke overskue mere.,MTP,single_word
9105696,panel,"Det er et panel af EHF-eksperter samt stemmer fra over 10.000 fans, der har udpeget All Star-holdet.",MTP,single_word
9189461,parentes,"Han bankede også den første parentes op omkring det kollaps i Parken, som for mig og mange andre, der var i Parken den aften mod Finland, stadig sidder i kroppen som noget af det mest uhyggelige.",MTP,single_word
9438171,passe,"Ikke at det måske skulle slå gnister, men at jeg trods alt havde kunnet se, at vi kunne passe sammen, siger hun.",MTP,single_word
9438171,pegede,"Og der kom heller ikke rigtigt noget, der pegede den anden vej, siger tv-bruden og fortæller, at hendes fokus irriterede hende.",MTP,single_word
9350265,peger,"Brian Holm peger på, at Tadej Pogacar nok har kørt lidt for mange løb i foråret, og at han måske ikke fået de nødvendige pauser.",MTP,single_word
9264442,peger,"Alt peger dog på, at AGF har højere prioriteter på den korte bane end en spiller, som det bliver dyrt at hente ind permanent.",MTP,single_word
9419146,perle,- En dansk perle i Eindhoven.,MTP,single_word
9160114,pindsvin,"Han er ansat i en specifik afdeling i jernbanevæsenet, som i stedet for at reparere tog, er begyndt at masseproducere de såkaldte “tjekkiske pindsvin”.",MTP,single_word
9160114,pindsvin,Pindsvin skal stoppe Putin,MTP,single_word
9160114,pindsvin,I udkanten af Moskva står der endda et mindesmærke med tre kæmpe “pindsvin”.,MTP,single_word
9160114,pindsvin,"Tjekkiske pindsvin blev først brugt i opløbet til 2. Verdenskrig af tjekkerne, men ironisk nok var det Sovjetunionen, som i stor grad gjorde brug af dem.",MTP,single_word
9160114,pindsvin,"Men ukrainerne har indtil videre vist, at de kan forsvare sig godt med forholdsvis få midler - for eksempel de simple og billige stål-pindsvin.",MTP,single_word
9160114,pindsvin,"De såkaldte “tjekkiske pindsvin” er stålbarrierer, som er svejset sammen.",MTP,single_word
9160114,pindsvin,"På tre dage fik 20 af vores ansatte lavet 80 “pindsvin”, siger Andrey, som er chef for afdelingen, til Ekstra Bladet.",MTP,single_word
9160114,pindsvin,"De er kendt for at være meget effektive i bykrig, hvor man nogle gange kan blokere en vej med et enkelt eller få “pindsvin”.",MTP,single_word
9160114,pindsvin,"Ekstra Bladet tog med ud til en produktion af det, som de lokale kalder “tjekkiske pindsvin”.",MTP,single_word
9160114,pindsvinene,"Et hold skærer de gamle jernbanespor over, et andet transporterer dem, mens det, mens Ekstra Bladet er på besøg, er en fyr ved navn Maxim, som svejser “pindsvinene” sammen.",MTP,single_word
9160114,pindsvinene,"Eftersom der ikke endnu er krig her, hvor vi er, må vi hjælpe så meget som vi kan, og derfor få produceret en masse og sendt “pindsvinene” til Kiev, fortæller Andrey til Ekstra Bladet.",MTP,single_word
9417113,placerer,"Lewan Sejren placerer fra start Barcelona på førstepladsen i gruppen, der også tæller storholdene Inter og Bayern München.",MTP,single_word
9398525,placeret,"FC Midtjylland, der er blevet placeret i gruppe F, har netop fundet sine tre modstandere.",MTP,single_word
9385258,placering,Bedste dansker blev Emma Cecilie Bjerg på en placering som nummer 11.,MTP,single_word
9385258,placeringer,To hollændere kom ind på de næste placeringer i kampen mod uret.,MTP,single_word
9166397,plads,"6-2 endte sættet, og så stod det klart, at danskeren var sikret en plads i Indian Wells.",MTP,single_word
9166397,plads,Holger Rune banker amerikaner og sikrer plads i Indian Wells,MTP,single_word
9090115,pladser,Demokraterne råder nemlig kun over 50 pladser i Senatet.,MTP,single_word
9109649,planen,"Nu går hun i 3.g på Frederiksberg Gymnasium, og efter planen skulle hun have sat huen på sit hoved som bevis på tre års hårdt arbejde.",MTP,single_word
9092280,portræt,"Anthony Hopkins' portræt af Hannibal Lecter, som han spillede i 'Ondskabens øjne' fra 1991, 'Hannibal' fra 2001 og i 'The Red Dragon' fra 2002, har været så overbevisende, at rollen indbragte ham en Oscar i 1992.",MTP,single_word
9367547,premierekamp,I fredagens premierekamp vandt klubben fra det nordlige London med 2-0 ude over Crystal Palace fra den sydlige del af storbyen.,MTP,single_word
9045594,pres,"at mere end 700.000 personer modtager invitation til revaccination i denne uge, og at myndighederne er helt klar over, at det kan særligt de første dage give et pres på bookingsystemet og ude på vaccinestederne: Udvider og tilføjer - Vi er glade for, at så mange følger vores anbefalinger og skynder sig at booke en tid, og vi håber på, at alle har forståelse for den store indsats som regioner, de praktiserende læger, apoteker og private vaccinefirmaer lægger i få tilbudt og vaccineret så mange personer inden for de kommende dage, skriver Sundhedsstyrelsen, men hvad siger du?",MTP,single_word
9448683,presse,Donald Trump forsøgte efterfølgende at presse georgias indenrigsminister til at ændre valgresultatet.,MTP,single_word
9344447,presse,"Jeg brænder for, at bodybuilding skal blive ved med at være en del af mit liv, fortæller hun og fortsætter: - Det er fedt, fordi man lærer sig selv at kende, og man bliver disciplineret, og jeg kan godt lide at presse mig selv og give alt, hvad jeg har, hver gang jeg træner.",MTP,single_word
9404859,presse på,Han var kendt for at presse på for et mere åbent og frit Sovjetunionen.,MTP,ContiguousMWE
9471224,pressede,"Danmark pressede Australien til det allersidste, men det bliver ikke til VM-guldkamp for landsholdet i kørestolsrugby.",MTP,single_word
9438171,presset,"Ikke Patrick, men hele presset omkring programmet, siger Olivia Bak-Christensen, der mildt sagt var overrasket over at se sig selv springe fra i aftenens afsnit.",MTP,single_word
9133702,presset,"- Det gjorde den måske lidt i første gennemløb, da jeg var presset på energien til sidst.",MTP,single_word
9427193,presset,"Presset er så stort, at politiet siger stop.",MTP,single_word
9438171,presset,- Jeg var sindssygt presset.,MTP,single_word
9438171,presset,"Når man er så presset, træffer man nogle hurtige beslutninger, fordi det er det nemmeste lige her og nu.",MTP,single_word
9307123,profil,Polen vrager profil grundet russisk kontrakt,MTP,single_word
9135754,profiler,"Hallen i København og Aarhus Congress Center i september, ser stadig ud til at blive afviklet, hvis man kigger på Burhan G's profiler på sociale medier, men billetudbyderen anfører, at de er aflyst.",MTP,single_word
9344447,punkt,"Så jeg arbejder stadig med mig selv på det punkt, med at spise sundt konsekvent, fortæller hun og fortsætter: - Det er nemmere bare at fortsætte i rutinen end at bryde den op for efterfølgende at skulle finde tilbage til den.",MTP,single_word
9165073,punkter,- Vi havde det godt på mange punkter.,MTP,single_word
9257030,punkteret,"Gorilliaz' popularitet er punkteret efter platinpladerne i karrierens start, men det foranderlige projekt fremstår stadig som en munter legeplads for evigt kreative Damon Albarn.",MTP,single_word
9213902,pynte,"Slutteligt forsøgte Samavati sammen med 17-årige Johanne Svendsen at pynte på resultatet mod den ungarske double, men det endte 6-2, 6-4 til Ungarn, som dermed har vundet sine to første gruppekampe.",MTP,single_word
9189461,pyntet,"Artiklen fortsætter efter billedet.. Selvfølgelig havde Simon Kjær, Andreas Christensen, Daniel Wass og Mikkel Damsgaard pyntet på det danske hold.",MTP,single_word
9265976,på banen,"Jens Stage smiler, når spørgsmålet om hans fremtid kommer på banen - det er nemlig fortsat uvist, hvad der skal ske",MTP,ContiguousMWE
9264442,på den korte bane,"Alt peger dog på, at AGF har højere prioriteter på den korte bane end en spiller, som det bliver dyrt at hente ind permanent.",MTP,ContiguousMWE
9532671,på papiret,"Hvis handlen går igennem til salgsprisen, kan hun på papiret se frem til en gevinst på små 500.000 kroner, men ud over køkkenet har Thalia Pitzner også foretaget yderligere forbedring på Østerbro-lejligheden.",MTP,ContiguousMWE
9074978,på plads,"Artiklen fortsætter efter videoen ... Se det ske: Australiens premierminister Scott Morrison siger, at Djokovic bliver sat på det næste fly hjem, hvis ikke hans dokumentation er på plads, 5/1-22 Djokovics advokater argumenterer for, at han af australske myndigheder havde fået tilsagn om, at han opfyldte kravene for indrejse, men søndag lyder det fra regeringen, at en endelig verificering af hans visum først ville ske ved ankomsten.",MTP,ContiguousMWE
9264442,på plads,"AGF's spillere samles igen 16. juni, og til den tid forventer Stig Inge Bjørnebye, at den nye cheftræner samt en markant del af de nye spillere er på plads.",MTP,ContiguousMWE
9165073,på sigt,- På lang sigt kunne vi ikke få enderne til at mødes.,MTP,NonContiguousMWE
9300411,på spil,Ferrari på spil i sag om vanvidskørsel,MTP,ContiguousMWE
9109649,på trapperne,"Lovforslag på vej Et beslutningsforslag, der blev stillet af Radikale Venstre, er allerede på trapperne.",MTP,ContiguousMWE
9109649,på vej,"Lovforslag på vej Et beslutningsforslag, der blev stillet af Radikale Venstre, er allerede på trapperne.",MTP,ContiguousMWE
9086724,på vej,"Bologna har nu tabt fire af sine seneste fem kampe og ligger nummer 13 i Serie A. Andreas Skov Olsen, der angiveligt er på vej videre i karrieren i jagten på mere spilletid, fik de sidste omkring 40 minutter på banen.",MTP,ContiguousMWE
9536130,pålagt,"I samme svar understregede ambassaden, at der rettere burde være fokus på de amerikanske sanktioner, der er pålagt landet og det iranske folk.",MTP,single_word
9193502,pålagt,"Årsagen er de mange økonomiske sanktioner, som Vesten har pålagt Rusland.",MTP,single_word
9133702,rakte,"I første gennemløb rakte hans tid på 1 minut og 1,38 sekunder til en 38.-plads.",MTP,single_word
9231225,rakte,"Holdet var tvunget til at vinde i Viborg, og det kunne ses på indstillingen, om end det langtfra rakte til point.",MTP,single_word
9536130,rammer,"Artiklen fortsætter efter billedet ... En kommentar, der ifølge Christian Ringnes, rammer fuldstændig ved siden af.",MTP,single_word
9090115,rammer,"Det rammer især minoriteter, siger kritikerne.",MTP,single_word
9405240,ramt,"Regeringen har blandt andet sat penge af til at hjælpe de borgere, der i øjeblikket er hårdt ramt af de stigende priser i samfundet.",MTP,single_word
9126957,ramt,"I 2005 blev han også verdensmester på distancen, men herfra fulgte en lang periode, hvor Gatlin først var ramt af karantæne og siden overvejende stod i skyggen af sportens på det tidspunkt helt store sprinterstjerne, jamaicaneren Usain Bolt.",MTP,single_word
9201698,ramt,"Da kalenderen ramt april, blev antallet af testcentre rundt om i Danmark reduceret markant.",MTP,single_word
9405240,ramt,"- Vi har allerede lavet en række initiativer for danskerne, der er hårdt ramt, men inflationen forsvinder ikke i morgen, desværre.",MTP,single_word
9338439,ramt,"Sangeren blev ramt af et ildebefindende, cirka en time inden han skulle på scenen i Ungarns hovedstad.",MTP,single_word
9249028,ramte,Mindst 9000 indbyggere i de ramte kvarterer er flygtet fra deres hjem og har søgt tilflugt hos familiemedlemmer eller midlertidige steder såsom kirker og skoler.,MTP,single_word
9310134,ramte,"Selvfølgelig var det en stor ting, da Lisbet Dahl måtte melde sig syg, men det gjorde hun en uge før premieren, og det kunne vi nå at klare, for hun havde også lavet et fantastisk forarbejde, så vi kunne få en afløser i Pernille Schrøder, siger han og fortsætter: - Og så var vi oppe at køre igen kort efter og har fået gode anmeldelser og har haft det rigtig sjovt, og så tænkte vi, at nu havde vi klaret den, og at det bare kørte, men så ramte det igen.",MTP,single_word
9335044,ramte,Samme skæbne ramte forsvarsprofilen fra Chelsea Aniek Nouwen.,MTP,single_word
9315367,ravage,Historiens største tennisspiller på kvindesiden Serena Williams er tilbage og kan måske lave ravage i Wimbledon.,MTP,single_word
9315367,ravage,Vil lave ravage i Wimbledon,MTP,single_word
9090115,redde,Ifølge Demokraterne er reformen afgørende for at redde USA's demokrati.,MTP,single_word
9310134,redning,"Publikum vil jo også hellere se en redning af en forestilling end en forestilling, der bliver totalt aflyst, men det kunne ikke lade sig gøre i denne omgang, desværre.",MTP,single_word
9086724,redning,Genoa ligger næstsidst i Serie A med seks point op til redning.,MTP,single_word
9125228,regnet,"Det var nok til sølv i en disciplin, hvor han absolut ikke var regnet som medaljekandidat.",MTP,single_word
9454859,regnet,"Tyskerne viste fra start, hvorfor de var regnet som klare favoritter og fik hurtigt oparbejdet et tocifret forspring på pointtavlen.",MTP,single_word
9448683,rejse,Komiteen kan ikke rejse en egentlig straffesag mod Donald Trump men den kan komme med anbefalinger som justitsministeriet sidenhen kan handle på.,MTP,single_word
9189488,ren,Eriksen forbavset: Det er jo ren idioti,MTP,single_word
9135754,rendyrket,"'Burhan G er ikke bare en artist, men en rendyrket entertainer, som formår at skabe en særlig samhørighed med sit publikum, når han står på en scene', lød det blandt andet i en pressemeddelelse.",MTP,single_word
9448683,rent,"Men så enkelt er det ikke, forklarer Niels Bjerre Poulsen: - Nogle iagttagere mener, at det rent faktisk gavner ham.",MTP,single_word
9128946,rent,"- Ikke andet end rent geografisk, men jeg ser Bornholm som en del af Danmark.",MTP,single_word
9216939,rettes,"- Jeg fordømmer på det kraftigste den vold, der lige nu rettes mod politiet og civile i Örebro.",MTP,single_word
9109649,revet væk,"Alt det er nu revet væk under hende, fordi hendes mor fik et dansk statsborgerskab.",MTP,ContiguousMWE
9040534,rig,"Prisen gives til en instruktør, skuespiller eller producer, der har ydet noget særligt inden for europæisk film og er en 'anerkendelse af en rig og omfattende international karriere'.",MTP,single_word
